Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases;Ripartizioni geografiche;;;;;
15/05/2020 17:00;ITA;Abruzzo;205;6;211;1243;1454;12;1313;381;3148;Sud;;;;;
15/05/2020 17:00;ITA;Basilicata;33;1;34;86;120;0;242;27;389;Sud;;;;;
15/05/2020 17:00;ITA;Calabria;56;2;58;447;505;1;544;95;1144;Sud;;;;;
15/05/2020 17:00;ITA;Campania;341;17;358;1378;1736;15;2522;396;4654;Sud;;;;;
15/05/2020 17:00;ITA;Emilia-Romagna;763;114;877;5124;6001;54;17166;3943;27110;Nord-est;;;;;
15/05/2020 17:00;ITA;Friuli Venezia Giulia;80;3;83;658;741;14;2116;318;3175;Nord-est;;;;;
15/05/2020 17:00;ITA;Lazio;1173;79;1252;2836;4088;73;2672;604;7364;Centro;;;;;
15/05/2020 17:00;ITA;Liguria;385;31;416;2187;2603;65;5121;1336;9060;Nord-ovest;;;;;
15/05/2020 17:00;ITA;Lombardia;4705;276;4981;22765;27746;299;40962;15411;84119;Nord-ovest;;;;;
15/05/2020 17:00;ITA;Marche;178;18;196;2599;2795;16;2847;977;6619;Centro;;;;;
15/05/2020 17:00;ITA;Molise;8;2;10;217;227;4;158;22;407;Sud;;;;;
15/05/2020 17:00;ITA;Trentino Alto Adige;50;5;55;304;359;0;1929;290;2578;Nord-est;;;;;
15/05/2020 17:00;ITA;Trentino Alto Adige;53;9;62;344;406;3;3461;451;4318;Nord-est;;;;;
15/05/2020 17:00;ITA;Piemonte;1593;108;1701;9412;11113;137;14676;3557;29346;Nord-ovest;;;;;
15/05/2020 17:00;ITA;Puglia;285;23;308;1873;2181;9;1724;461;4366;Sud;;;;;
15/05/2020 17:00;ITA;Sardegna;75;10;85;376;461;3;762;125;1348;Isole;;;;;
15/05/2020 17:00;ITA;Sicilia;198;11;209;1551;1760;8;1351;263;3374;Isole;;;;;
15/05/2020 17:00;ITA;Toscana;238;67;305;2863;3168;24;5739;976;9883;Centro;;;;;
15/05/2020 17:00;ITA;Umbria;25;2;27;63;90;2;1259;73;1422;Centro;;;;;
15/05/2020 17:00;ITA;Valle d'Aosta;37;0;37;40;77;6;953;142;1172;Nord-ovest;;;;;
15/05/2020 17:00;ITA;Veneto;311;24;335;4104;4439;44;12688;1762;18889;Nord-est;;;;;
16/05/2020 17:00;ITA;Abruzzo;195;7;202;1221;1423;30;1372;383;3178;Sud;;;;;
16/05/2020 17:00;ITA;Basilicata;29;1;30;83;113;1;250;27;390;Sud;;;;;
16/05/2020 17:00;ITA;Calabria;56;2;58;416;474;7;582;95;1151;Sud;;;;;
16/05/2020 17:00;ITA;Campania;351;16;367;1343;1710;14;2562;396;4668;Sud;;;;;
16/05/2020 17:00;ITA;Emilia-Romagna;740;112;852;5000;5852;72;17370;3960;27182;Nord-est;;;;;
16/05/2020 17:00;ITA;Friuli Venezia Giulia;79;3;82;598;680;8;2184;319;3183;Nord-est;;;;;
16/05/2020 17:00;ITA;Lazio;1156;76;1232;2790;4022;32;2758;616;7396;Centro;;;;;
16/05/2020 17:00;ITA;Liguria;369;26;395;2138;2533;51;5232;1346;9111;Nord-ovest;;;;;
16/05/2020 17:00;ITA;Lombardia;4521;268;4789;22890;27679;399;41389;15450;84518;Nord-ovest;;;;;
16/05/2020 17:00;ITA;Marche;154;17;171;2486;2657;23;3003;982;6642;Centro;;;;;
16/05/2020 17:00;ITA;Molise;8;2;10;205;215;3;173;22;410;Sud;;;;;
16/05/2020 17:00;ITA;Trentino Alto Adige;48;5;53;290;343;0;1945;290;2578;Nord-est;;;;;
16/05/2020 17:00;ITA;Trentino Alto Adige;44;8;52;293;345;8;3528;453;4326;Nord-est;;;;;
16/05/2020 17:00;ITA;Piemonte;1562;100;1662;9040;10702;137;15187;3594;29483;Nord-ovest;;;;;
16/05/2020 17:00;ITA;Puglia;272;22;294;1810;2104;8;1807;463;4374;Sud;;;;;
16/05/2020 17:00;ITA;Sardegna;75;10;85;330;415;4;812;125;1352;Isole;;;;;
16/05/2020 17:00;ITA;Sicilia;159;12;171;1488;1659;8;1458;265;3382;Isole;;;;;
16/05/2020 17:00;ITA;Toscana;234;66;300;2643;2943;30;5991;979;9913;Centro;;;;;
16/05/2020 17:00;ITA;Umbria;25;2;27;54;81;0;1268;73;1422;Centro;;;;;
16/05/2020 17:00;ITA;Valle d'Aosta;33;0;33;42;75;1;956;142;1173;Nord-ovest;;;;;
16/05/2020 17:00;ITA;Veneto;290;20;310;3852;4162;39;12983;1783;18928;Nord-est;;;;;
17/05/2020 17:00;ITA;Abruzzo;193;6;199;1223;1422;8;1379;385;3186;Sud;;;;;
17/05/2020 17:00;ITA;Basilicata;29;1;30;74;104;2;261;27;392;Sud;;;;;
17/05/2020 17:00;ITA;Calabria;56;2;58;364;422;0;634;95;1151;Sud;;;;;
17/05/2020 17:00;ITA;Campania;342;17;359;1337;1696;16;2592;396;4684;Sud;;;;;
17/05/2020 17:00;ITA;Emilia-Romagna;721;111;832;4824;5656;50;17603;3973;27232;Nord-est;;;;;
17/05/2020 17:00;ITA;Friuli Venezia Giulia;80;3;83;571;654;8;2218;319;3191;Nord-est;;;;;
17/05/2020 17:00;ITA;Lazio;1150;74;1224;2686;3910;50;2914;622;7446;Centro;;;;;
17/05/2020 17:00;ITA;Liguria;360;24;384;2072;2456;48;5348;1355;9159;Nord-ovest;;;;;
17/05/2020 17:00;ITA;Lombardia;4480;255;4735;22695;27430;326;41895;15519;84844;Nord-ovest;;;;;
17/05/2020 17:00;ITA;Marche;151;18;169;2396;2565;25;3118;984;6667;Centro;;;;;
17/05/2020 17:00;ITA;Molise;11;2;13;203;216;1;173;22;411;Sud;;;;;
17/05/2020 17:00;ITA;Trentino Alto Adige;50;5;55;259;314;3;1977;290;2581;Nord-est;;;;;
17/05/2020 17:00;ITA;Trentino Alto Adige;41;8;49;252;301;12;3584;453;4338;Nord-est;;;;;
17/05/2020 17:00;ITA;Piemonte;1620;101;1721;8518;10239;64;15696;3612;29547;Nord-ovest;;;;;
17/05/2020 17:00;ITA;Puglia;263;21;284;1733;2017;5;1892;470;4379;Sud;;;;;
17/05/2020 17:00;ITA;Sardegna;76;10;86;319;405;1;823;125;1353;Isole;;;;;
17/05/2020 17:00;ITA;Sicilia;145;13;158;1397;1555;6;1566;267;3388;Isole;;;;;
17/05/2020 17:00;ITA;Toscana;214;67;281;2521;2802;35;6162;984;9948;Centro;;;;;
17/05/2020 17:00;ITA;Umbria;25;2;27;51;78;2;1273;73;1424;Centro;;;;;
17/05/2020 17:00;ITA;Valle d'Aosta;31;0;31;37;68;0;962;143;1173;Nord-ovest;;;;;
17/05/2020 17:00;ITA;Veneto;273;22;295;3746;4041;13;13106;1794;18941;Nord-est;;;;;
18/05/2020 17:00;ITA;Abruzzo;191;6;197;1216;1413;7;1392;388;3193;Sud;;;;;
18/05/2020 17:00;ITA;Basilicata;29;1;30;63;93;0;272;27;392;Sud;;;;;
18/05/2020 17:00;ITA;Calabria;53;2;55;346;401;0;655;95;1151;Sud;;;;;
18/05/2020 17:00;ITA;Campania;342;17;359;1314;1673;11;2623;399;4695;Sud;;;;;
18/05/2020 17:00;ITA;Emilia-Romagna;708;105;813;4712;5525;35;17756;3986;27267;Nord-est;;;;;
18/05/2020 17:00;ITA;Friuli Venezia Giulia;81;3;84;537;621;7;2257;320;3198;Nord-est;;;;;
18/05/2020 17:00;ITA;Lazio;1137;73;1210;2616;3826;39;3031;628;7485;Centro;;;;;
18/05/2020 17:00;ITA;Liguria;360;23;383;1956;2339;32;5485;1367;9191;Nord-ovest;;;;;
18/05/2020 17:00;ITA;Lombardia;4482;252;4734;22339;27073;175;42403;15543;85019;Nord-ovest;;;;;
18/05/2020 17:00;ITA;Marche;156;17;173;2142;2315;11;3379;984;6678;Centro;;;;;
18/05/2020 17:00;ITA;Molise;9;2;11;206;217;11;183;22;422;Sud;;;;;
18/05/2020 17:00;ITA;Trentino Alto Adige;52;6;58;249;307;1;1984;291;2582;Nord-est;;;;;
18/05/2020 17:00;ITA;Trentino Alto Adige;41;8;49;199;248;13;3650;453;4351;Nord-est;;;;;
18/05/2020 17:00;ITA;Piemonte;1589;99;1688;8186;9874;72;16113;3632;29619;Nord-ovest;;;;;
18/05/2020 17:00;ITA;Puglia;254;22;276;1719;1995;7;1920;471;4386;Sud;;;;;
18/05/2020 17:00;ITA;Sardegna;72;10;82;298;380;0;847;126;1353;Isole;;;;;
18/05/2020 17:00;ITA;Sicilia;137;13;150;1389;1539;7;1589;267;3395;Isole;;;;;
18/05/2020 17:00;ITA;Toscana;197;66;263;2310;2573;13;6399;989;9961;Centro;;;;;
18/05/2020 17:00;ITA;Umbria;24;2;26;51;77;0;1274;73;1424;Centro;;;;;
18/05/2020 17:00;ITA;Valle d'Aosta;30;0;30;30;60;1;971;143;1174;Nord-ovest;;;;;
18/05/2020 17:00;ITA;Veneto;263;22;285;3719;4004;9;13143;1803;18950;Nord-est;;;;;
19/05/2020 17:00;ITA;Abruzzo;188;6;194;1195;1389;4;1419;389;3197;Sud;;;;;
19/05/2020 17:00;ITA;Basilicata;26;1;27;57;84;1;282;27;393;Sud;;;;;
19/05/2020 17:00;ITA;Calabria;50;2;52;330;382;2;676;95;1153;Sud;;;;;
19/05/2020 17:00;ITA;Campania;330;17;347;1171;1518;12;2790;399;4707;Sud;;;;;
19/05/2020 17:00;ITA;Emilia-Romagna;670;99;769;4561;5330;47;17987;3997;27314;Nord-est;;;;;
19/05/2020 17:00;ITA;Friuli Venezia Giulia;76;2;78;522;600;5;2283;320;3203;Nord-est;;;;;
19/05/2020 17:00;ITA;Lazio;1124;74;1198;2588;3786;20;3079;640;7505;Centro;;;;;
19/05/2020 17:00;ITA;Liguria;338;22;360;1904;2264;66;5617;1376;9257;Nord-ovest;;;;;
19/05/2020 17:00;ITA;Lombardia;4426;244;4670;22621;27291;462;42593;15597;85481;Nord-ovest;;;;;
19/05/2020 17:00;ITA;Marche;144;17;161;1967;2128;-3;3561;986;6675;Centro;;;;;
19/05/2020 17:00;ITA;Molise;9;2;11;201;212;0;188;22;422;Sud;;;;;
19/05/2020 17:00;ITA;Trentino Alto Adige;46;6;52;256;308;5;1988;291;2587;Nord-est;;;;;
19/05/2020 17:00;ITA;Trentino Alto Adige;42;8;50;154;204;7;3699;455;4358;Nord-est;;;;;
19/05/2020 17:00;ITA;Piemonte;1579;96;1675;7960;9635;108;16413;3679;29727;Nord-ovest;;;;;
19/05/2020 17:00;ITA;Puglia;247;22;269;1672;1941;10;1982;473;4396;Sud;;;;;
19/05/2020 17:00;ITA;Sardegna;71;9;80;261;341;1;887;126;1354;Isole;;;;;
19/05/2020 17:00;ITA;Sicilia;125;12;137;1387;1524;8;1611;268;3403;Isole;;;;;
19/05/2020 17:00;ITA;Toscana;190;56;246;2077;2323;7;6653;992;9968;Centro;;;;;
19/05/2020 17:00;ITA;Umbria;25;2;27;39;66;3;1287;74;1427;Centro;;;;;
19/05/2020 17:00;ITA;Valle d'Aosta;26;1;27;22;49;1;983;143;1175;Nord-ovest;;;;;
19/05/2020 17:00;ITA;Veneto;259;18;277;3477;3754;47;13423;1820;18997;Nord-est;;;;;
20/05/2020 17:00;ITA;Abruzzo;185;6;191;1126;1317;8;1499;389;3205;Sud;;;;;
20/05/2020 17:00;ITA;Basilicata;22;1;23;50;73;0;293;27;393;Sud;;;;;
20/05/2020 17:00;ITA;Calabria;49;1;50;303;353;3;707;96;1156;Sud;;;;;
20/05/2020 17:00;ITA;Campania;318;12;330;1112;1442;7;2871;401;4714;Sud;;;;;
20/05/2020 17:00;ITA;Emilia-Romagna;626;96;722;4376;5098;50;18258;4008;27364;Nord-est;;;;;
20/05/2020 17:00;ITA;Friuli Venezia Giulia;76;2;78;518;596;6;2291;322;3209;Nord-est;;;;;
20/05/2020 17:00;ITA;Lazio;1119;74;1193;2593;3786;28;3100;647;7533;Centro;;;;;
20/05/2020 17:00;ITA;Liguria;310;22;332;1846;2178;32;5725;1386;9289;Nord-ovest;;;;;
20/05/2020 17:00;ITA;Lombardia;4281;231;4512;22159;26671;294;43442;15662;85775;Nord-ovest;;;;;
20/05/2020 17:00;ITA;Marche;125;16;141;1833;1974;2;3716;987;6677;Centro;;;;;
20/05/2020 17:00;ITA;Molise;7;2;9;189;198;0;202;22;422;Sud;;;;;
20/05/2020 17:00;ITA;Trentino Alto Adige;43;5;48;224;272;0;2024;291;2587;Nord-est;;;;;
20/05/2020 17:00;ITA;Trentino Alto Adige;39;6;45;81;126;10;3787;455;4368;Nord-est;;;;;
20/05/2020 17:00;ITA;Piemonte;1513;96;1609;7542;9151;158;17016;3718;29885;Nord-ovest;;;;;
20/05/2020 17:00;ITA;Puglia;242;21;263;1639;1902;11;2027;478;4407;Sud;;;;;
20/05/2020 17:00;ITA;Sardegna;68;10;78;253;331;1;898;126;1355;Isole;;;;;
20/05/2020 17:00;ITA;Sicilia;118;11;129;1394;1523;8;1620;268;3411;Isole;;;;;
20/05/2020 17:00;ITA;Toscana;178;45;223;1894;2117;14;6867;998;9982;Centro;;;;;
20/05/2020 17:00;ITA;Umbria;25;2;27;39;66;0;1287;74;1427;Centro;;;;;
20/05/2020 17:00;ITA;Valle d'Aosta;25;1;26;20;46;0;986;143;1175;Nord-ovest;;;;;
20/05/2020 17:00;ITA;Veneto;255;16;271;3261;3532;33;13666;1832;19030;Nord-est;;;;;
21/05/2020 17:00;ITA;Abruzzo;175;5;180;1092;1272;7;1549;391;3212;Sud;;;;;
21/05/2020 17:00;ITA;Basilicata;15;1;16;44;60;1;307;27;394;Sud;;;;;
21/05/2020 17:00;ITA;Calabria;47;1;48;278;326;0;734;96;1156;Sud;;;;;
21/05/2020 17:00;ITA;Campania;312;9;321;1052;1373;9;2947;403;4723;Sud;;;;;
21/05/2020 17:00;ITA;Emilia-Romagna;592;92;684;4242;4926;53;18466;4025;27417;Nord-est;;;;;
21/05/2020 17:00;ITA;Friuli Venezia Giulia;72;2;74;504;578;6;2314;323;3215;Nord-est;;;;;
21/05/2020 17:00;ITA;Lazio;1110;68;1178;2459;3637;25;3259;662;7558;Centro;;;;;
21/05/2020 17:00;ITA;Liguria;283;22;305;1770;2075;55;5872;1397;9344;Nord-ovest;;;;;
21/05/2020 17:00;ITA;Lombardia;4119;226;4345;22370;26715;316;43649;15727;86091;Nord-ovest;;;;;
21/05/2020 17:00;ITA;Marche;111;16;127;1705;1832;12;3867;990;6689;Centro;;;;;
21/05/2020 17:00;ITA;Molise;8;2;10;184;194;1;207;22;423;Sud;;;;;
21/05/2020 17:00;ITA;Trentino Alto Adige;50;5;55;195;250;0;2046;291;2587;Nord-est;;;;;
21/05/2020 17:00;ITA;Trentino Alto Adige;40;6;46;20;66;10;3857;455;4378;Nord-est;;;;;
21/05/2020 17:00;ITA;Piemonte;1479;83;1562;7148;8710;105;17538;3742;29990;Nord-ovest;;;;;
21/05/2020 17:00;ITA;Puglia;236;20;256;1583;1839;6;2096;478;4413;Sud;;;;;
21/05/2020 17:00;ITA;Sardegna;64;12;76;242;318;1;911;127;1356;Isole;;;;;
21/05/2020 17:00;ITA;Sicilia;107;11;118;1404;1522;6;1627;268;3417;Isole;;;;;
21/05/2020 17:00;ITA;Toscana;169;41;210;1667;1877;18;7119;1004;10000;Centro;;;;;
21/05/2020 17:00;ITA;Umbria;17;2;19;42;61;2;1294;74;1429;Centro;;;;;
21/05/2020 17:00;ITA;Valle d'Aosta;26;1;27;16;43;1;990;143;1176;Nord-ovest;;;;;
21/05/2020 17:00;ITA;Veneto;237;15;252;3034;3286;8;13911;1841;19038;Nord-est;;;;;
22/05/2020 17:00;ITA;Abruzzo;157;4;161;1018;1179;8;1647;394;3220;Sud;;;;;
22/05/2020 17:00;ITA;Basilicata;15;1;16;33;49;0;318;27;394;Sud;;;;;
22/05/2020 17:00;ITA;Calabria;47;1;48;254;302;1;759;96;1157;Sud;;;;;
22/05/2020 17:00;ITA;Campania;312;9;321;971;1292;10;3037;404;4733;Sud;;;;;
22/05/2020 17:00;ITA;Emilia-Romagna;552;89;641;4089;4730;53;18703;4037;27470;Nord-est;;;;;
22/05/2020 17:00;ITA;Friuli Venezia Giulia;68;2;70;415;485;12;2417;325;3227;Nord-est;;;;;
22/05/2020 17:00;ITA;Lazio;1111;67;1178;2457;3635;31;3285;669;7589;Centro;;;;;
22/05/2020 17:00;ITA;Liguria;269;19;288;1620;1908;45;6074;1407;9389;Nord-ovest;;;;;
22/05/2020 17:00;ITA;Lombardia;4028;207;4235;21698;25933;293;44667;15784;86384;Nord-ovest;;;;;
22/05/2020 17:00;ITA;Marche;101;15;116;1652;1768;8;3939;990;6697;Centro;;;;;
22/05/2020 17:00;ITA;Molise;8;2;10;174;184;3;220;22;426;Sud;;;;;
22/05/2020 17:00;ITA;Trentino Alto Adige;34;5;39;185;224;3;2075;291;2590;Nord-est;;;;;
22/05/2020 17:00;ITA;Trentino Alto Adige;32;4;36;571;607;10;3326;455;4388;Nord-est;;;;;
22/05/2020 17:00;ITA;Piemonte;1414;79;1493;6959;8452;87;17868;3757;30077;Nord-ovest;;;;;
22/05/2020 17:00;ITA;Puglia;233;17;250;1588;1838;27;2120;482;4440;Sud;;;;;
22/05/2020 17:00;ITA;Sardegna;58;6;64;242;306;0;922;128;1356;Isole;;;;;
22/05/2020 17:00;ITA;Sicilia;103;10;113;1406;1519;4;1634;268;3421;Isole;;;;;
22/05/2020 17:00;ITA;Toscana;162;42;204;1582;1786;35;7240;1009;10035;Centro;;;;;
22/05/2020 17:00;ITA;Umbria;16;2;18;41;59;0;1296;74;1429;Centro;;;;;
22/05/2020 17:00;ITA;Valle d'Aosta;22;2;24;19;43;1;991;143;1177;Nord-ovest;;;;;
22/05/2020 17:00;ITA;Veneto;215;12;227;2796;3023;21;14182;1854;19059;Nord-est;;;;;
23/05/2020 17:00;ITA;Abruzzo;156;4;160;1008;1168;1;1659;394;3221;Sud;;;;;
23/05/2020 17:00;ITA;Basilicata;14;1;15;26;41;4;330;27;398;Sud;;;;;
23/05/2020 17:00;ITA;Calabria;43;1;44;244;288;0;773;96;1157;Sud;;;;;
23/05/2020 17:00;ITA;Campania;295;10;305;968;1273;11;3067;404;4744;Sud;;;;;
23/05/2020 17:00;ITA;Emilia-Romagna;524;84;608;3962;4570;43;18896;4047;27513;Nord-est;;;;;
23/05/2020 17:00;ITA;Friuli Venezia Giulia;63;1;64;395;459;6;2447;327;3233;Nord-est;;;;;
23/05/2020 17:00;ITA;Lazio;1097;60;1157;2424;3581;18;3350;676;7607;Centro;;;;;
23/05/2020 17:00;ITA;Liguria;247;20;267;1467;1734;38;6279;1414;9427;Nord-ovest;;;;;
23/05/2020 17:00;ITA;Lombardia;4026;199;4225;21405;25630;441;45355;15840;86825;Nord-ovest;;;;;
23/05/2020 17:00;ITA;Marche;100;15;115;1598;1713;4;3995;993;6701;Centro;;;;;
23/05/2020 17:00;ITA;Molise;8;2;10;179;189;5;220;22;431;Sud;;;;;
23/05/2020 17:00;ITA;Trentino Alto Adige;35;5;40;174;214;0;2085;291;2590;Nord-est;;;;;
23/05/2020 17:00;ITA;Trentino Alto Adige;28;4;32;533;565;7;3374;456;4395;Nord-est;;;;;
23/05/2020 17:00;ITA;Piemonte;1291;76;1367;6658;8025;60;18341;3771;30137;Nord-ovest;;;;;
23/05/2020 17:00;ITA;Puglia;215;17;232;1573;1805;8;2157;486;4448;Sud;;;;;
23/05/2020 17:00;ITA;Sardegna;58;6;64;223;287;0;940;129;1356;Isole;;;;;
23/05/2020 17:00;ITA;Sicilia;95;9;104;1408;1512;0;1640;269;3421;Isole;;;;;
23/05/2020 17:00;ITA;Toscana;157;40;197;1569;1766;12;7270;1011;10047;Centro;;;;;
23/05/2020 17:00;ITA;Umbria;15;2;17;39;56;1;1300;74;1430;Centro;;;;;
23/05/2020 17:00;ITA;Valle d'Aosta;23;2;25;10;35;0;999;143;1177;Nord-ovest;;;;;
23/05/2020 17:00;ITA;Veneto;205;14;219;2622;2841;10;14363;1865;19069;Nord-est;;;;;
24/05/2020 17:00;ITA;Abruzzo;149;3;152;940;1092;5;1736;398;3226;Sud;;;;;
24/05/2020 17:00;ITA;Basilicata;13;1;14;25;39;1;333;27;399;Sud;;;;;
24/05/2020 17:00;ITA;Calabria;43;1;44;231;275;0;786;96;1157;Sud;;;;;
24/05/2020 17:00;ITA;Campania;311;8;319;949;1268;5;3076;405;4749;Sud;;;;;
24/05/2020 17:00;ITA;Emilia-Romagna;519;83;602;3855;4457;45;19046;4055;27558;Nord-est;;;;;
24/05/2020 17:00;ITA;Friuli Venezia Giulia;62;1;63;349;412;3;2495;329;3236;Nord-est;;;;;
24/05/2020 17:00;ITA;Lazio;1088;61;1149;2420;3569;20;3374;684;7627;Centro;;;;;
24/05/2020 17:00;ITA;Liguria;247;18;265;1359;1624;53;6437;1419;9480;Nord-ovest;;;;;
24/05/2020 17:00;ITA;Lombardia;4017;197;4214;21400;25614;285;45656;15840;87110;Nord-ovest;;;;;
24/05/2020 17:00;ITA;Marche;101;13;114;1578;1692;13;4028;994;6714;Centro;;;;;
24/05/2020 17:00;ITA;Molise;6;2;8;175;183;1;227;22;432;Sud;;;;;
24/05/2020 17:00;ITA;Trentino Alto Adige;30;5;35;160;195;3;2107;291;2593;Nord-est;;;;;
24/05/2020 17:00;ITA;Trentino Alto Adige;27;4;31;504;535;9;3412;457;4404;Nord-est;;;;;
24/05/2020 17:00;ITA;Piemonte;1283;75;1358;6345;7703;43;18694;3783;30180;Nord-ovest;;;;;
24/05/2020 17:00;ITA;Puglia;204;17;221;1572;1793;10;2178;487;4458;Sud;;;;;
24/05/2020 17:00;ITA;Sardegna;51;3;54;191;245;0;982;129;1356;Isole;;;;;
24/05/2020 17:00;ITA;Sicilia;91;9;100;1353;1453;2;1701;269;3423;Isole;;;;;
24/05/2020 17:00;ITA;Toscana;148;38;186;1514;1700;15;7349;1013;10062;Centro;;;;;
24/05/2020 17:00;ITA;Umbria;15;2;17;36;53;0;1302;75;1430;Centro;;;;;
24/05/2020 17:00;ITA;Valle d'Aosta;23;1;24;8;32;1;1003;143;1178;Nord-ovest;;;;;
24/05/2020 17:00;ITA;Veneto;185;11;196;2464;2660;17;14557;1869;19086;Nord-est;;;;;
25/05/2020 17:00;ITA;Abruzzo;149;3;152;894;1046;1;1781;400;3227;Sud;;;;;
25/05/2020 17:00;ITA;Basilicata;13;0;13;23;36;0;336;27;399;Sud;;;;;
25/05/2020 17:00;ITA;Calabria;42;1;43;221;264;0;797;96;1157;Sud;;;;;
25/05/2020 17:00;ITA;Campania;287;7;294;919;1213;6;3137;405;4755;Sud;;;;;
25/05/2020 17:00;ITA;Emilia-Romagna;514;82;596;3763;4359;29;19160;4068;27587;Nord-est;;;;;
25/05/2020 17:00;ITA;Friuli Venezia Giulia;62;1;63;323;386;4;2525;329;3240;Nord-est;;;;;
25/05/2020 17:00;ITA;Lazio;1085;60;1145;2409;3554;16;3401;688;7643;Centro;;;;;
25/05/2020 17:00;ITA;Liguria;236;18;254;1302;1556;17;6516;1425;9497;Nord-ovest;;;;;
25/05/2020 17:00;ITA;Lombardia;3721;196;3917;21298;25215;148;46169;15874;87258;Nord-ovest;;;;;
25/05/2020 17:00;ITA;Marche;95;13;108;1554;1662;2;4059;995;6716;Centro;;;;;
25/05/2020 17:00;ITA;Molise;5;2;7;170;177;0;233;22;432;Sud;;;;;
25/05/2020 17:00;ITA;Trentino Alto Adige;29;5;34;150;184;0;2118;291;2593;Nord-est;;;;;
25/05/2020 17:00;ITA;Trentino Alto Adige;27;4;31;486;517;1;3430;458;4405;Nord-est;;;;;
25/05/2020 17:00;ITA;Piemonte;1227;72;1299;6197;7496;48;18934;3798;30228;Nord-ovest;;;;;
25/05/2020 17:00;ITA;Puglia;190;15;205;1473;1678;9;2298;491;4467;Sud;;;;;
25/05/2020 17:00;ITA;Sardegna;49;3;52;179;231;-2;994;129;1354;Isole;;;;;
25/05/2020 17:00;ITA;Sicilia;89;9;98;1335;1433;4;1724;270;3427;Isole;;;;;
25/05/2020 17:00;ITA;Toscana;152;37;189;1447;1636;5;7416;1015;10067;Centro;;;;;
25/05/2020 17:00;ITA;Umbria;15;2;17;29;46;0;1309;75;1430;Centro;;;;;
25/05/2020 17:00;ITA;Valle d'Aosta;19;1;20;13;33;1;1003;143;1179;Nord-ovest;;;;;
25/05/2020 17:00;ITA;Veneto;179;10;189;2389;2578;11;14641;1878;19097;Nord-est;;;;;
26/05/2020 17:00;ITA;Abruzzo;142;3;145;764;909;3;1921;400;3230;Sud;;;;;
26/05/2020 17:00;ITA;Basilicata;8;0;8;28;36;0;336;27;399;Sud;;;;;
26/05/2020 17:00;ITA;Calabria;41;1;42;196;238;0;823;96;1157;Sud;;;;;
26/05/2020 17:00;ITA;Campania;286;5;291;893;1184;12;3178;405;4767;Sud;;;;;
26/05/2020 17:00;ITA;Emilia-Romagna;493;80;573;3573;4146;24;19389;4076;27611;Nord-est;;;;;
26/05/2020 17:00;ITA;Friuli Venezia Giulia;59;1;60;315;375;11;2547;329;3251;Nord-est;;;;;
26/05/2020 17:00;ITA;Lazio;1083;59;1142;2396;3538;18;3430;693;7661;Centro;;;;;
26/05/2020 17:00;ITA;Liguria;223;19;242;1196;1438;53;6681;1431;9550;Nord-ovest;;;;;
26/05/2020 17:00;ITA;Lombardia;3622;183;3805;20672;24477;159;47044;15896;87417;Nord-ovest;;;;;
26/05/2020 17:00;ITA;Marche;94;13;107;1468;1575;2;4147;996;6718;Centro;;;;;
26/05/2020 17:00;ITA;Molise;5;2;7;167;174;0;236;22;432;Sud;;;;;
26/05/2020 17:00;ITA;Trentino Alto Adige;28;5;33;146;179;0;2123;291;2593;Nord-est;;;;;
26/05/2020 17:00;ITA;Trentino Alto Adige;24;3;27;486;513;10;3441;461;4415;Nord-est;;;;;
26/05/2020 17:00;ITA;Piemonte;1162;70;1232;5709;6941;86;19561;3812;30314;Nord-ovest;;;;;
26/05/2020 17:00;ITA;Puglia;172;17;189;1350;1539;2;2436;494;4469;Sud;;;;;
26/05/2020 17:00;ITA;Sardegna;41;2;43;181;224;0;1000;130;1354;Isole;;;;;
26/05/2020 17:00;ITA;Sicilia;83;10;93;1337;1430;3;1729;271;3430;Isole;;;;;
26/05/2020 17:00;ITA;Toscana;145;34;179;1343;1522;3;7527;1021;10070;Centro;;;;;
26/05/2020 17:00;ITA;Umbria;12;2;14;28;42;1;1314;75;1431;Centro;;;;;
26/05/2020 17:00;ITA;Valle d'Aosta;17;1;18;13;31;2;1007;143;1181;Nord-ovest;;;;;
26/05/2020 17:00;ITA;Veneto;177;11;188;2243;2431;8;14788;1886;19105;Nord-est;;;;;
27/05/2020 17:00;ITA;Abruzzo;138;3;141;725;866;5;1969;400;3235;Sud;;;;;
27/05/2020 17:00;ITA;Basilicata;7;0;7;29;36;0;336;27;399;Sud;;;;;
27/05/2020 17:00;ITA;Calabria;35;1;36;154;190;1;872;96;1158;Sud;;;;;
27/05/2020 17:00;ITA;Campania;275;6;281;865;1146;6;3221;406;4773;Sud;;;;;
27/05/2020 17:00;ITA;Emilia-Romagna;459;78;537;3461;3998;16;19546;4083;27627;Nord-est;;;;;
27/05/2020 17:00;ITA;Friuli Venezia Giulia;51;1;52;304;356;4;2568;331;3255;Nord-est;;;;;
27/05/2020 17:00;ITA;Lazio;1062;65;1127;2361;3488;11;3483;701;7672;Centro;;;;;
27/05/2020 17:00;ITA;Liguria;205;14;219;1050;1269;39;6882;1438;9589;Nord-ovest;;;;;
27/05/2020 17:00;ITA;Lombardia;3626;175;3801;20236;24037;384;47810;15954;87801;Nord-ovest;;;;;
